297.2,718.75
297.2,717.55
297.2,716.35
297.2,715.1
297.2,713.9
297.2,712.7
297.2,711.5
297.2,710.3
297.2,709.1
297.2,707.9
297.2,706.7
297.2,705.45
297.2,704.25
297.2,703.05
297.2,701.85
297.2,700.65
297.2,699.45
297.2,698.25
297.2,697.05
297.2,695.85
297.2,694.6
297.2,693.4
297.2,692.2
297.2,691
297.2,689.8
297.2,688.6
297.2,687.35
296.4,686.95
295.2,686.95
294,686.95
292.8,686.95
291.6,686.95
290.4,686.95
289.2,686.95
287.95,686.95
286.75,686.95
285.55,686.95
284.35,686.95
283.15,686.95
281.95,686.95
280.75,686.95
279.55,686.95
278.35,686.95
277.1,686.95
275.9,686.95
274.7,686.95
273.5,686.95
272.3,686.95
271.1,686.95
269.85,686.95
268.65,686.95
267.45,686.95
266.25,686.95
265.05,686.95
263.85,686.95
262.65,686.95
261.45,686.95
260.25,686.95
259,686.95
257.8,686.95
256.6,686.95
255.4,686.95
254.2,686.95
253,686.95
251.75,686.95
250.6,686.95
249.35,686.95
248.15,686.95
246.95,686.95
245.75,686.95
244.55,686.95
243.35,686.95
242.1,686.95
240.9,686.95
239.7,686.95
238.5,686.95
237.3,686.95
236.1,686.95
234.9,686.95
233.7,686.95
232.5,686.95
231.25,686.95
230.05,686.95
228.85,686.95
227.65,686.95
226.45,686.95
225.25,686.95
224,686.95
222.8,686.95
221.6,686.95
220.4,686.95
219.2,686.95
218,686.95
216.8,686.95
215.6,686.95
214.4,686.95
213.15,686.95
211.95,686.95
210.75,686.95
209.55,686.95
208.35,686.95
207.15,686.95
205.95,686.95
204.75,686.95
203.5,686.95
202.3,686.95
201.1,686.95
199.9,686.95
198.7,686.95
197.5,686.95
196.3,686.95
195.05,686.95
193.85,686.95
192.65,686.95
191.45,686.95
190.25,686.95
189.05,686.95
187.85,686.95
186.65,686.95
185.4,686.95
184.2,686.95
183,686.95
181.8,686.95
180.6,686.95
179.4,686.95
178.2,686.95
177,686.95
175.75,686.95
174.55,686.95
173.35,686.95
172.15,686.95
170.95,686.95
169.75,686.95
168.55,686.95
167.3,686.95
166.1,686.95
164.9,686.95
163.7,686.95
162.5,686.95
161.3,686.95
160.1,686.95
158.9,686.95
157.65,686.95
156.45,686.95
155.25,686.95
154.05,686.95
152.85,686.95
151.65,686.95
150.45,686.95
149.25,686.95
148.05,686.95
146.8,686.95
145.6,686.95
144.4,686.95
143.2,686.95
142,686.95
140.8,686.95
139.55,686.95
138.35,686.95
137.15,686.95
135.95,686.95
134.75,686.95
133.55,686.95
132.35,686.95
131.15,686.95
129.95,686.95
128.7,686.95
127.5,686.95
126.3,686.95
125.1,686.95
123.9,686.95
122.7,686.95
121.45,686.95
120.5,686.45
119.65,685.6
118.8,684.75
117.9,683.85
117.05,683
116.2,682.15
115.35,681.3
114.5,680.45
113.65,679.6
112.8,678.75
111.95,677.9
111.1,677.05
110.25,676.2
109.4,675.35
108.55,674.5
107.7,673.65
106.85,672.8
106,671.95
105.15,671.1
104.3,670.25
103.4,669.35
102.55,668.5
101.7,667.65
100.85,666.8
100,665.95
99.15,665.1
98.3,664.25
97.45,663.4
96.6,662.55
95.75,661.7
94.9,660.85
94.05,660
93.2,659.15
92.35,658.3
91.5,657.45
90.6,656.55
90,655.65
90,654.4
90,653.2
90,652
90,650.8
90,649.6
90,648.4
90,647.2
90,646
90,644.75
90,643.55
90,642.35
90,641.15
90,639.95
90,638.75
90,637.55
90,636.3
90,635.1
90,633.9
90,632.7
90,631.5
90,630.3
90,629.1
90,627.9
90,626.65
90,625.45
90,624.25
90,623.05
90,621.85
90,620.65
90,619.45
90,618.25
90,617.05
90,615.8
90.25,614.7
91.1,613.85
91.95,613
92.8,612.15
93.65,611.3
94.5,610.45
95.35,609.6
96.2,608.75
97.05,607.9
97.95,607
98.75,606.2
99.65,605.3
100.5,604.45
101.35,603.6
102.2,602.75
103.05,601.9
103.9,601.05
104.75,600.2
105.6,599.35
106.45,598.5
107.3,597.65
108.15,596.8
109,595.95
109.85,595.1
110.7,594.25
111.55,593.4
112.45,592.5
113.3,591.65
114.15,590.8
115,589.95
115.85,589.1
116.7,588.25
117.55,587.4
118.4,586.55
119.25,585.7
120.1,584.85
