1494.7,130
1493.25,130
1491.85,130
1490.45,130
1489.05,130
1487.6,130
1486.2,130
1484.8,130
1483.4,130
1481.95,130
1480.55,130
1479.15,130
1477.7,130
1476.3,130
1474.9,130
1473.45,130
1472.05,130
1470.65,130
1469.25,130
1467.8,130
1466.4,130
1465,130
1463.6,130
1462.15,130
1460.75,130
1459.3,130
1457.95,130
1456.5,130
1455.1,130
1453.7,130
1452.25,130
1450.85,130
1449.45,130
1448.05,130
1446.6,130
1445.2,130
1443.8,130
1442.35,130
1440.95,130
1439.55,130
1438.1,130
1436.7,130
1435.3,130
1433.9,130
1432.45,130
1431.05,130
1429.65,130
1428.25,130
1426.8,130
1425.4,130
1423.95,130
1422.6,130
1421.15,130
1419.75,130
1418.3,130
1416.9,130
1415.5,130
1414.05,130
1412.7,130
1411.25,130
1409.85,130
1408.45,130
1407,130
1405.6,130
1404.2,130
1402.75,130
1401.35,130
1399.95,130
1398.5,130
1397.1,130
1395.7,130
1394.3,130
1392.85,130
1391.45,130
1390.05,130
1388.6,130
1387.2,130
1385.8,130
1384.4,130
1382.95,130
1381.55,130
1380.15,130
1378.75,130
1377.3,130
1375.9,130
1374.5,130
1373.1,130
1371.65,130
1370.25,130
1368.85,130
1367.4,130
1366,130
1364.6,130
1363.15,130
1361.75,130
1360.35,130
1358.95,130
1357.5,130
1356.1,130
1354.7,130
1353.25,130
1351.85,130
1350.45,130
1349,130
1347.6,130
1346.2,130
1344.8,130
1343.4,130
1341.95,130
1340.55,130
1339.15,130
1337.7,130
1336.3,130
1334.9,130
1333.5,130
1332.05,130
1330.65,130
1329.25,130
1327.8,130
1326.4,130
1325,130
1323.6,130
1322.15,130
1320.75,130
1319.35,130
1317.9,130
1316.5,130
1315.1,130
1313.65,130
1312.25,130
1310.85,130
1309.45,130
1308,130
1306.6,130
1305.2,130
1303.8,130
1302.35,130
1300.95,130
1299.55,130
1298.1,130
1296.7,130
1295.3,130
1293.9,130
1292.45,130
1291.05,130
1289.65,130
1288.2,130
1286.8,130
1285.4,130
1284,130
1282.55,130
1281.15,130
1279.75,130
1278.3,130
1276.9,130
1275.5,130
1274.1,130
1272.65,130
1271.25,130
1269.85,130
1268.4,130
1267,130
1265.6,130
1264.15,130
1262.75,130
1261.35,130
1259.95,130
1258.5,130
1257.1,130
1255.7,130
1254.3,130
1252.85,130
1251.45,130
1250.05,130
1248.65,130
1247.2,130
1245.8,130
1244.4,130
1242.95,130
1241.55,130
1240.15,130
1238.75,130
1237.3,130
1235.9,130
1234.5,130
1233.05,130
1231.65,130
1230.25,130
1228.8,130
